104,24245,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,283050,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,195196,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,74385,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,234184,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,172618,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,157250,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,212500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
194,28558,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,292261,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,205900,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,292261,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,292261,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,205900,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
293,28558,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,28558,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,272618,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,340000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,361904,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,255000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
388,24245,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
427,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
444,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
488,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,90773,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,24500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
491,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
496,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
520,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
533,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
541,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
542,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
565,0,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
652,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
701,0,0,0,0,0,208900,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
702,0,0,0,0,0,90773,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
747,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
748,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
774,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
822,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
826,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
837,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
838,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
841,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
855,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
871,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
883,0,0,0,0,0,15500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
884,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
885,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
887,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
929,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
930,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
931,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
947,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
968,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
986,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
989,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1000,0,0,0,0,0,17856,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1002,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1003,0,0,0,0,0,267900,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1005,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,17856,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1015,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
1027,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
1037,0,0,0,0,0,17200,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
1040,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1054,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1055,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,5952,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1062,0,0,0,0,0,55952,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1076,24245,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,24245,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,0,0,0,0,0,8928,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1111,0,0,0,0,0,8928,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1184,29735,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,29735,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,29736,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,29736,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,29754,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,29757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,29760,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,29766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,29763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,29755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,29756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,29759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,29765,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,29762,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,29753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,29758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,29761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,29767,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,29764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,30237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,30240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,30243,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,30246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,30249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,30236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,30239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,30242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,30245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,30248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,30238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,30241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,30244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,30247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,30250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,1850,392,0,0,0,0,0,0,0,0,0
1432,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,1850,392,0,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,2000,392,0,0,0,0,0,0,0,0,0
1442,0,0,0,0,0,151189,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1452,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
1454,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
1468,0,0,0,0,0,167856,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1474,31094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,31095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,31091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,31100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,31103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,31092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,31097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,31089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,31098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,31101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,31093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,31096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,31090,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,31099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,31102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1565,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1642,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
1645,0,4291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,26045,26044,0,0,0,0,0,0,0,0,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,26045,26044,0,0,0,0,0,0,0,0,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1649,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1652,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1653,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1664,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,24500,0,0,0,0,0,0,0,0,0,1850,392,0,0,0,0,0,0,0,0,0
1757,0,0,0,0,0,24500,0,0,0,0,0,0,0,0,0,1850,392,0,0,0,0,0,0,0,0,0
1758,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1765,26044,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
1910,32569,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1923,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1935,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
1948,32569,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,32569,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,32572,32569,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,32572,32569,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,32569,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,32897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,24368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,32569,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,32569,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,32572,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,32572,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,28558,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,24245,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2049,0,0,0,0,0,39000,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,31200,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0
2236,26044,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,0,0,0,0,0,478570,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2238,0,0,0,0,0,439285,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2239,0,0,0,0,0,322618,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2240,0,0,0,0,0,157618,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2241,0,0,0,0,0,152976,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2242,0,0,0,0,0,255952,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2248,0,0,0,0,0,202900,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2249,0,0,0,0,0,228570,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2250,0,0,0,0,0,228570,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2251,0,0,0,0,0,139285,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2252,0,0,0,0,0,169642,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2253,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2254,0,0,0,0,0,339285,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2255,0,0,0,0,0,222618,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2256,0,0,0,0,0,661904,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2257,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2258,0,0,0,0,0,358928,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2259,0,0,0,0,0,258928,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2260,0,0,0,0,0,222618,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2261,0,0,0,0,0,155952,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2262,0,0,0,0,0,358928,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2263,0,0,0,0,0,242261,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2264,0,0,0,0,0,358928,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2265,0,0,0,0,0,242261,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
2266,0,0,0,0,0,222618,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0
